證券代碼,簡稱,TSE 產業別,年月,財報發布日,ROA(A)稅後息前,ROE(B)－常續利益,營業毛利率,營業利益率,稅後淨利率,股利殖利率,研究發展費用率,營業費用率,常續性EPS,資產總額,負債總額,股東權益總額
2723,美食-KY,16,202209,2022/11/14,0.93,1.7,57.05,4.3,3.13,,0.36,52.74,3.78,20749851,9892878,10856973
2724,富驛-KY,16,202209,2022/11/14,-0.03,-1.15,71.19,27.01,-24,,0,44.18,-0.83,772393,527419,244974
2726,雅茗-KY,16,202209,2022/11/12,-4.58,-10.1,50.46,-12.04,-20.69,,1.47,62.5,-6.47,991329,609226,382103
2727,王品,16,202209,2022/11/4,2.23,9.69,44.99,5.95,5.56,,0.1,39.04,6.67,14262817,10809026,3453791
2729,瓦城,16,202209,2022/11/14,2.52,6.11,52.18,11.74,9.5,,0,40.43,5.64,4799642,2790581,2009061
2731,雄獅,16,202209,2022/11/10,-3.57,-13.94,17,-29.17,-25.35,,,46.18,-8.41,5413823,4035399,1378424
2732,六角,16,202209,2022/11/10,2.49,5.33,43.48,9.85,9.43,,0.36,33.54,6.1,4571365,2533253,2038112
2734,易飛網,16,202209,2022/11/14,-0.02,-0.41,25.01,-5.9,-0.77,,0,30.91,-1.52,602594,335482,267112
2736,富野,16,202209,2022/11/9,1.13,1.79,58.28,12.81,11.73,,0,45.47,0.77,2175529,1011692,1163837
2739,寒舍,16,202209,2022/11/11,-0.29,-12.13,27.49,-5.57,-9.61,,0,32.5,-5.66,14502924,13838445,664479
2740,天蔥,16,202209,2022/11/10,-5.99,-6.27,40.91,-49.61,-57.88,,0.16,90.53,-1.79,252969,34015,218954
2743,山富,16,202209,2022/11/10,-1.56,-2.55,23.4,-13.54,-13.4,,0,36.94,-1.96,1023995,613760,410235
2745,五福,16,202209,2022/11/8,-5.32,-7.84,23.12,-57.39,-45.82,,0,80.51,-3.64,419504,163128,256376
2748,雲品,16,202209,2022/11/11,1.12,2.53,31.57,11.13,8.65,,0,20.44,1.66,4619849,2855988,1763861
2752,豆府,16,202209,2022/11/14,5.44,9.14,52.87,15.06,12.17,,0.18,37.81,9.63,1615481,666703,948778
2753,八方雲集,16,202209,2022/11/13,3.18,5.64,36.59,11.07,9.8,,0.31,25.52,9.77,5642556,2470808,3171748
2754,亞洲藏壽司,16,202209,2022/11/11,2.58,7.41,43.14,11.93,9.21,,0.02,31.21,5.57,4233304,2789953,1443351
2755,揚秦,16,202209,2022/11/8,2.71,5.56,27.04,6.51,7.01,,0.1,20.53,5.82,1339678,703450,636228
2756,聯發國際,16,202209,2022/11/11,5.83,11.26,59.35,26.94,26.64,,1.34,32.41,7.46,1034174,522139,512035
2801,彰銀,17,202209,2022/11/14,0.12,1.97,,,34.88,,,50.31,1,2740089305,2573410897,166678408
2809,京城銀,17,202209,2022/10/31,0.07,0.6,,,20.21,,,48.48,0.73,364637436,324838807,39798629
2812,台中銀,17,202209,2022/11/9,0.17,2.08,,,32.61,,,44.91,1.08,805518804,740691389,64827415
2816,旺旺保,17,202209,2022/11/9,0.04,0.15,21.57,0.35,0.34,,,21.22,-2.23,18531903,13251542,5280361
2820,華票,17,202209,2022/11/11,0.16,1.49,,,69.17,,,24.03,1,200168726,178552062,21616664
2832,台產,17,202209,2022/11/4,1.24,2.58,40.95,20.02,16.24,,,20.92,3.05,20498274,10627690,9870584
2834,臺企銀,17,202209,2022/11/10,0.15,2.95,,,37.43,,,48.17,1.03,2019838699,1920336223,99502476
2836,高雄銀,17,202209,2022/11/4,0.08,1.35,,,23.31,,,72.68,0.81,275209512,259604825,15604687
2838,聯邦銀,17,202209,2022/11/14,0.15,2.01,,,26.92,,,62.72,0.77,850343046,789598668,60744378
2845,遠東銀,17,202209,2022/11/14,0.11,1.7,,,29.7,,,62.2,0.9,751866199,699502600,52363599
2849,安泰銀,17,202209,2022/11/10,0.13,1.41,,,31.22,,,49.59,1.06,348868229,315945264,32922965
2850,新產,17,202209,2022/11/11,1.27,3.95,33.35,14.38,11.57,,,18.97,6.48,44132451,29761065,14371386
2851,中再保,17,202209,2022/11/3,-0.12,-0.45,1.9,-0.23,-1.26,,,2.13,0.83,51142705,37394816,13747889
2852,第一保,17,202209,2022/11/9,1.4,3.44,35.91,15.62,13.36,,,20.3,2.06,17591158,10252012,7339146
2855,統一證,17,202209,2022/11/3,0.74,2.32,87.82,30.84,33.35,,,56.98,0.8,99428177,69933107,29495070
2867,三商壽,17,202209,2022/11/14,0.07,3.97,3.71,-0.13,3.45,,,3.83,-2.11,1481689268,1454691805,26997463
2880,華南金,17,202209,2022/11/28,0.16,3.32,,,36.87,,,46.31,1.24,3618929855,3441105101,177824754
2881,富邦金,17,202209,2022/11/28,0.14,2.41,,,22.84,,,26.47,7.63,10722331438,10149204728,573126710
2882,國泰金,17,202209,2022/11/21,0.04,1.36,,,7.52,,,33.38,5.2,11889627463,11582984781,306642682
2883,開發金,17,202209,2022/11/28,0.19,3.77,,,26.67,,,31.71,1.46,3628787011,3460346352,168440659
2884,玉山金,17,202209,2022/11/11,0.13,2.47,,,31.82,,,56.67,1.14,3491663971,3306086179,185577792
2885,元大金,17,202209,2022/11/21,0.28,3.19,,,33.9,,,43.37,2.09,2978625777,2710362778,268262999
2886,兆豐金,17,202209,2022/11/23,0.13,1.94,,,38.5,,,50.15,1.41,4335876951,4043098767,292778184
2887,台新金,17,202209,2022/11/18,0.14,2,,,23.09,,,45.83,0.75,2745394188,2551839299,193554889
2888,新光金,17,202209,2022/11/22,0.15,3.91,,,23.6,,,22.63,0.7,4860992303,4684405118,176587185
2889,國票金,17,202209,2022/11/21,0.15,1.38,,,33.45,,,56.09,0.64,360442706,322435672,38007034
2890,永豐金,17,202209,2022/11/18,0.19,3.18,,,36.42,,,51.41,1.44,2505920215,2358222634,147697581
2891,中信金,17,202209,2022/11/25,0.11,2.27,,,22.61,,,46.13,1.99,7655282863,7303997450,351285413
2892,第一金,17,202209,2022/11/25,0.15,2.88,,,31.23,,,35.15,1.49,4028407017,3810991219,217415798
2897,王道銀行,17,202209,2022/11/8,0.16,1.88,,,36,,,48.42,0.72,600309592,550027635,50281957
2901,欣欣,18,202209,2022/11/10,0.49,0.55,80.92,1.85,18.9,,0,79.07,0.27,987772,124475,863297
2903,遠百,18,202209,2022/11/14,0.98,2.61,56.49,12.25,12.36,,0,44.24,1.8,120630658,81184638,39446020
2904,匯僑,20,202209,2022/11/11,1.66,2.97,42.15,26.62,27.69,,0,15.54,0.83,2272597,1167931,1104666
2905,三商,18,202209,2022/11/14,0.11,5.1,-85.53,-94.59,4.27,,0.17,9.06,-2.46,1508079448,1476444473,31634975
2906,高林,18,202209,2022/11/14,0.96,1.56,24.77,3.55,4.06,,0,21.22,0.75,10416109,4641537,5774572
2908,特力,18,202209,2022/11/11,0.69,-3.78,24.92,0.79,1.67,,0,24.13,-0.75,37263199,30176753,7086446
2910,統領,18,202209,2022/11/8,0.75,1.96,45.36,22.79,16.72,,,22.58,0.92,5729080,3378195,2350885
2911,麗嬰房,18,202209,2022/11/14,-3.28,-10.16,39.84,-19.29,-20.35,,0,59.13,-2.83,4688456,3185480,1502976
2912,統一超,18,202209,2022/11/3,1.52,7.68,33.68,4.32,4.14,,0,29.35,9.3,222967617,179855667,43111950
2913,農林,18,202209,2022/11/9,-0.06,-0.37,43.78,-26.83,-35.58,,1.64,70.61,-0.24,24188153,9637368,14550785
2915,潤泰全,18,202209,2022/11/11,13.69,30.19,38.14,-4.11,1091.15,,0,42.25,14.85,59509663,38471492,21038171
2916,滿心,38,202209,2022/11/9,2.94,3.96,51.58,11.92,10.36,,0,39.66,3.43,1309097,348743,960354
2923,鼎固-KY,14,202209,2022/11/14,-0.27,0.49,50.43,34.75,-71.17,,0,15.68,0.94,115647809,65008735,50639074
2924,宏太-KY,38,202209,2022/11/14,-3.45,-4.82,34.25,-75.16,-63.39,,1.68,109.41,-4.91,248009,53398,194611
2926,誠品生活,32,202209,2022/11/8,-0.11,-7.35,35.6,-8.16,-3.6,,0,43.77,-4.15,13137409,12454488,682921
2929,淘帝-KY,18,202209,2022/11/14,5.84,-0.87,15.07,-7.95,49.44,,2.44,23.02,-1.69,4185485,1168878,3016607
2937,集雅社,38,202209,2022/11/8,0.45,1.23,24.04,1.41,1.15,,0,22.63,3.81,2382674,1625445,757229
2939,凱羿-KY,18,202209,2022/11/14,0.33,1.06,16.43,-45.39,3.33,,0.47,61.83,0.59,1121368,177176,944192
2945,三商家購,18,202209,2022/11/11,0.29,0.77,24.47,0.24,0.33,,0,24.23,1.17,5477782,3646270,1831512
2947,振宇五金,38,202209,2022/11/10,0.76,2.01,38.56,4.58,3.09,,0,33.98,4.12,2526853,1813684,713169
3002,歐格,25,202209,2022/11/10,0.22,0.21,21.12,0.41,2.18,,5.45,20.71,0.13,1867137,495860,1371277
3003,健和興,28,202209,2022/11/14,3.39,4.78,30.82,18.21,21.22,,2.8,12.6,6.7,7912220,2027673,5884547
3004,豐達科,10,202209,2022/10/31,1.38,3.45,24.93,8.28,9.33,,4.2,16.65,2.35,4434727,2561143,1873584
3005,神基,25,202209,2022/11/14,2.14,3.97,25.05,9.36,8.54,,4.16,15.69,3.74,37970200,17030138,20940062
3006,晶豪科,24,202209,2022/10/27,0.7,1.4,12.36,-0.96,4.16,,8.91,13.32,11.64,20796062,8386803,12409259
3008,大立光,26,202209,2022/10/31,4.59,5.45,53.75,41.21,60.42,,9.18,12.49,177.62,179106727,28195814,150910913
3010,華立,29,202209,2022/11/14,1.76,4.24,7.51,3.6,4.1,,0,3.91,12.27,49540873,30809277,18731596
3011,今皓,28,202209,2022/11/3,0.19,0.32,12.91,-1.85,0.75,,3.06,14.76,-0.55,1882930,866325,1016605
3013,晟銘電,25,202209,2022/11/9,1.92,4.13,11.67,5.15,7.65,,0.96,6.52,0.67,7114696,4123765,2990931
3014,聯陽,24,202209,2022/11/2,4.25,6.11,49.32,22.94,28.75,,16.37,26.37,8.87,6359440,1221159,5138281
3015,全漢,28,202209,2022/11/3,1.71,2.65,17.16,3.96,9.09,,3.29,13.21,3.85,20202450,7134779,13067671
3016,嘉晶,24,202209,2022/11/10,2.67,3.97,19.82,13.97,13.08,,1.76,5.85,2.46,7778333,2589965,5188368
3017,奇鋐,25,202209,2022/11/11,2.31,9.04,20.29,11.8,8.98,,5.48,8.49,11.76,61237185,44703048,16534137
3018,隆銘綠能,31,202209,2023/5/16,-19.62,-101.47,-178.15,-206.75,-214.21,,0,28.6,-6.38,1050661,933163,117498
3019,亞光,26,202209,2022/11/2,2.77,4.19,22.08,9.25,11.43,,4.42,12.83,4.57,21023868,6075746,14948122
3021,鴻名,28,202209,2022/11/9,1.92,4.02,18.14,7.08,5.16,,0,11.05,1.66,3174588,1712511,1462077
3022,威強電,25,202209,2022/11/10,4.8,7.11,38.45,21.25,24.04,,5.83,17.2,7.69,12800206,3818288,8981918
3023,信邦,28,202209,2022/10/21,3.03,7.26,25.3,11.01,10.94,,3.14,14.29,11.2,30069874,17523411,12546463
3024,憶聲,26,202209,2022/11/11,0.64,0.95,25.24,0.71,6.29,,1.7,24.53,0.28,4510699,1685932,2824767
3025,星通,27,202209,2022/11/11,1.54,2.06,43.78,-8.6,16.38,,31.23,52.38,1.46,1106472,265831,840641
3026,禾伸堂,28,202209,2022/11/2,0.93,1.79,18.97,4.34,4.08,,2.42,14.62,9.1,16368438,6496682,9871756
3027,盛達,27,202209,2022/11/11,0.69,1.39,20.91,-1.1,5.11,,6.27,22.01,0.62,2867975,1197088,1670887
3028,增你強,29,202209,2022/11/14,0.92,2.54,7.37,3.07,1.65,,0,4.3,3.54,23572572,18088779,5483793
3029,零壹,30,202209,2022/10/26,2.52,5.09,10.15,5.27,5.05,,0.1,4.88,3.92,7700937,3854662,3846275
3030,德律,31,202209,2022/11/3,5.51,7.24,56.91,27.91,31.63,,9.05,29,7.84,8987738,2037026,6950712
3031,佰鴻,26,202209,2022/11/11,0.89,1.06,24.43,8.85,8.17,,0.71,15.57,1.05,3615312,593747,3021565
3032,偉訓,28,202209,2022/11/11,2.02,5.37,21.72,8.2,9.71,,2.04,13.52,3.62,7396042,3623931,3772111
3033,威健,29,202209,2022/11/11,1.4,4.3,7.6,3.69,2.05,,0,3.91,4.46,37013990,27887674,9126316
3034,聯詠,24,202209,2022/10/28,3.77,7.27,42.65,21.75,22.01,,17.77,20.9,57.31,94935457,33633961,61301496
3035,智原,24,202209,2022/10/25,4.42,7.49,48.59,21.88,18.58,,18.95,26.7,9.7,13800277,5486439,8313838
3036,文曄,29,202209,2022/11/11,1.26,2.57,3.19,1.88,1.32,,0.1,1.31,8.46,226427659,169428173,56999486
3037,欣興,28,202209,2022/10/25,4.5,12.41,38.18,29.46,24.15,,4.1,8.79,19.87,209312150,124205513,85106637
3038,全台,26,202209,2022/11/11,3.89,6.65,19.57,7.75,11.9,,3.05,11.9,2.64,3994177,1732552,2261625
3040,遠見,20,202209,2022/11/9,2.9,3.26,69.66,45.32,116.29,,1.72,24.34,1.63,1590660,117430,1473230
3041,揚智,24,202209,2022/11/7,0.05,0.11,47.59,6.36,0.32,,26.56,41.23,0.23,3884477,610837,3273640
3042,晶技,28,202209,2022/11/11,4.16,7.19,38.01,20.98,24.84,,8.37,17.03,9.83,20002153,7941567,12060586
3043,科風,31,202209,2022/11/14,1.97,7.64,19.96,2.36,6.45,,3.03,17.6,0.61,1517968,1116435,401533
3044,健鼎,28,202209,2022/11/10,1.99,4.56,18.2,11.01,9.46,,0.37,7.19,11.73,84564799,43461082,41103717
3045,台灣大,27,202209,2022/11/10,1.8,4.7,19.69,10.08,8.08,,0.28,10.12,3.9,189033862,119725472,69308390
3046,建碁,25,202209,2022/11/14,2.48,6.22,8.53,2.78,4.89,,0.43,5.74,2,1910592,1139608,770984
3047,訊舟,27,202209,2022/11/4,1.9,4.46,26.61,3.5,8.67,,6.94,23.11,1.24,7829146,4502271,3326875
3048,益登,29,202209,2022/11/8,1.26,2.65,3.24,1.42,0.57,,0,1.82,3.61,35140089,29509730,5630359
3049,精金,26,202209,2022/10/27,-0.4,-0.65,-9.24,-21.33,-14.19,,1.49,12.09,0.42,15189660,4723450,10466210
3050,鈺德,26,202209,2022/11/14,1.25,2.38,40.11,14.51,18.55,,0,25.6,0.6,5146681,2483622,2663059
3051,力特,26,202209,2022/11/11,3.28,6.53,27.72,13.96,21.17,,1.8,13.76,2.79,4853516,2424878,2428638
3052,夆典,14,202209,2022/11/10,0.51,1.7,14.39,8.19,8.25,,0.07,6.21,0.89,11443314,8280201,3163113
3054,立萬利,02,202209,2022/11/3,-1.42,0.14,37.64,-127.16,-149.08,,0.29,164.8,-0.1,807974,36751,771223
3055,蔚華科,29,202209,2022/11/11,2.58,-3.52,7.95,-17.36,18.76,,2.22,25.35,-1.88,4521395,1732479,2788916
3056,富華新,14,202209,2022/11/9,5.37,19.31,38.77,36.1,29.43,,0,2.66,5.6,20296575,13509441,6787134
3057,喬鼎,25,202209,2022/11/4,0.11,0.06,36.4,-2.64,0.27,,14.76,39.04,0.34,1330515,435898,894617
3058,立德,28,202209,2022/11/14,-0.03,-0.51,13.17,0.53,-0.92,,3.36,12.63,-1.58,4686060,3230348,1455712
3059,華晶科,26,202209,2022/11/14,0.79,1.42,18.55,2.38,3.17,,11.96,16.17,1.34,17047734,7801046,9246688
3060,銘異,25,202209,2022/11/9,0.21,0.25,10.29,-5.48,1.2,,5.52,15.77,1.58,4814968,1859251,2955717
3062,建漢,27,202209,2022/11/11,0.74,0.87,5.7,-0.82,2.75,,3.85,6.52,-0.87,8610517,3326254,5284263
3064,泰偉,32,202209,2022/11/14,-4.59,-23.38,31.77,-141.35,-116.16,,127.32,173.11,-1.97,447444,285001,162443
3066,李洲,26,202209,2022/11/14,-0.56,-0.09,4.78,-10.44,-11.19,,1.81,15.22,-0.18,1810479,683445,1127034
3067,全域,31,202209,2022/11/11,-0.02,-0.07,27.08,3.34,-0.48,,1.13,23.74,-1.17,324064,79224,244840
3071,協禧,25,202209,2022/11/10,2.16,4.68,28.44,6.17,9.49,,3.42,22.26,2.18,4076783,2200020,1876763
3073,天方能源,35,202209,2022/11/10,-0.16,-0.79,50.54,-11.47,-23.64,,0,62.01,-0.17,1253548,788924,464624
3078,僑威,28,202209,2022/11/14,2.1,3.57,16.18,4.3,13.97,,4,11.88,3.35,9203277,3676749,5526528
3081,聯亞,27,202209,2022/10/26,2.05,2.5,30.65,14.7,15.58,,9.71,15.95,2.41,4986386,753679,4232707
3083,網龍,32,202209,2022/11/9,-0.98,-1.12,83.94,-26,-15.55,,59.32,109.94,-0.37,1254027,143114,1110913
3085,新零售,36,202209,2022/11/14,0.45,0.48,34.9,-0.3,2.29,,0,35.21,-0.25,264865,87002,177863
3086,華義,32,202209,2022/11/11,4.6,5.37,72.85,23.48,51.64,,0.01,49.38,1.57,346423,31410,315013
3088,艾訊,25,202209,2022/10/28,3.4,6.04,34.13,12.19,11.2,,8.28,21.93,5.49,5848663,2527544,3321119
3089,億杰,28,202209,2022/11/14,-7.75,-5.41,-34.65,-129.21,-218.93,,0.46,94.56,-0.82,776413,166352,610061
3090,日電貿,28,202209,2022/11/10,0.81,-12.05,11.24,1.04,39.35,,-1.95,10.2,0.54,8737513,3534936,5202577
3092,鴻碩,28,202209,2022/11/9,1,2.62,20.78,7.57,6.86,,3.65,19.28,1.5,5952225,3810132,2142093
3093,港建*,31,202209,2022/11/10,6,10.92,42.74,25.62,21.7,,0.14,17.11,2.33,1960755,773768,1186987
3094,聯傑,24,202209,2022/11/11,1.6,2.47,73.15,19.85,23.67,,25.96,53.3,1.22,1172330,117405,1054925
3095,及成,27,202209,2022/11/11,1.51,18.61,22.49,3.45,7.71,,0,19.03,-3.25,767984,716238,51746
3105,穩懋,24,202209,2022/11/11,0.44,0.56,15.97,-5.13,6.26,,11.47,21.1,9.9,70397697,35021376,35376321
3114,好德,28,202209,2022/11/14,3.38,6.61,10.89,3.73,11.94,,0,7.16,4.13,3091879,1495131,1596748
3115,富榮綱,28,202209,2022/11/11,-1.32,-1.37,100,-5046.72,-2761.48,,0,5146.72,-0.2,251878,6952,244926
3118,進階,22,202209,2022/11/8,1.72,2.57,35.07,8.96,9.46,,2.49,26.11,1.75,755224,230835,524389
3122,笙泉,24,202209,2022/11/2,-1.18,-2.09,24.34,-13.78,-10.62,,16.81,38.12,1.96,807959,293863,514096
3128,昇銳,26,202209,2022/11/11,2.09,3.8,30.39,7.53,9.47,,7.37,22.86,1.73,1283616,671105,612511
3130,一零四,36,202209,2022/11/1,3.84,7.91,89.13,24.35,20.7,,11.8,64.78,14.15,3030717,1448295,1582422
3131,弘塑,31,202209,2022/11/11,3.4,7.39,44.2,20.65,25.28,,7.24,23.54,27.89,6692153,3492723,3199430
3138,耀登,27,202209,2022/11/11,3.15,6.42,45.22,10.77,19.72,,11.83,34.45,5.19,2964114,1476462,1487652
3141,晶宏,24,202209,2022/10/28,1.99,3.48,27.57,2.38,13.67,,18.09,25.18,10.96,4187665,1684365,2503300
3147,大綜,30,202209,2022/11/9,3.18,6.92,17.89,6.83,9.36,,0,11.06,6.71,2475314,1347416,1127898
3149,正達,26,202209,2022/11/8,-1.08,-4.05,-7.36,-17.48,-8.61,,1.85,10.12,-1.29,4519588,2931361,1588227
3152,璟德,27,202209,2022/11/1,1.51,1.9,30.72,15.66,20.38,,5.52,15.06,4.97,4132322,624387,3507935
3162,精確,05,202209,2022/11/14,-2.13,-5.91,9.96,-15.04,-16.43,,9.41,25,-1.12,4668688,2960160,1708528
3163,波若威,27,202209,2022/11/3,5.48,8.93,26.78,14.73,23.62,,4.03,12.05,6.03,3350318,1213048,2137270
3164,景岳,22,202209,2022/11/9,0.32,0.19,65.41,-0.8,6.9,,26.09,66.21,0.94,1660737,166109,1494628
3167,大量,05,202209,2022/11/10,0.44,0.61,15.58,-5.43,3.21,,11.02,21.01,2.84,5446785,3107953,2338832
3169,亞信,24,202209,2022/10/26,4.79,6.04,56.56,34.67,32.51,,10.73,21.89,7.19,1977266,242721,1734545
3171,新洲,38,202209,2022/11/9,1.81,3.7,24.83,9.32,8.02,,0,15.51,1.39,1822472,946955,875517
3176,基亞,22,202209,2022/11/14,-3.22,-4.63,46.53,-223.51,-204.69,,213.98,270.04,-1.63,10742373,3301650,7440723
3178,公準,24,202209,2022/11/10,2.37,5.34,22.81,11.24,15.83,,1.38,11.57,4.53,2742615,1581913,1160702
3188,鑫龍騰,14,202209,2022/11/9,-0.18,-0.61,,,,,,,-0.02,7326624,5084676,2241948
3189,景碩,24,202209,2022/10/31,3.79,6.72,38.96,25.28,21.15,,5.7,13.68,15.41,68073604,30745634,37327970
3191,和進,28,202209,2022/11/14,-0.19,-0.4,21.46,-13.03,-2.35,,1.67,34.49,-0.04,440902,134746,306156
3202,樺晟,28,202209,2022/11/14,0.19,0.94,15.84,-5.55,0.58,,3.16,21.39,-0.48,4813623,2590251,2223372
3205,佰研,22,202209,2022/11/11,-1.85,-2.34,16.61,-9.06,-8.24,,3.7,25.68,-2.4,588879,119501,469378
3206,志豐,28,202209,2022/11/10,2.93,7.83,20.04,6.76,7.79,,2.61,13.28,3.84,2907511,1615718,1291793
3207,耀勝,28,202209,2022/11/9,7.9,7.23,29.53,15.03,32.27,,2.89,14.5,2.43,1284260,370025,914235
3209,全科,29,202209,2022/11/12,1.66,6.79,2.98,1.89,1.87,,0.14,1.1,5.29,21243687,16645665,4598022
3211,順達,25,202209,2022/10/25,1.01,2.11,9.37,5.12,3.38,,2.11,4.25,1.86,16925927,8446835,8479092
3213,茂訊,25,202209,2022/11/14,2.64,3.8,21.11,11.27,10.25,,2.21,9.84,2.63,2896423,781166,2115257
3217,優群,28,202209,2022/11/11,4.11,5.4,40.01,20.3,32.41,,7.48,19.72,7.69,4614038,875040,3738998
3218,大學光,22,202209,2022/11/10,5.27,8.61,61.16,29.28,23.36,,0,31.88,9.91,4171104,1581737,2589367
3219,倚強科,31,202209,2022/11/11,4.49,6.4,51.24,12.23,19.84,,22.43,39.02,2.02,2142804,600190,1542614
3221,台嘉碩,27,202209,2022/11/9,2.61,4.03,24.7,8.63,13.27,,7.13,16.07,3.26,3702738,1210515,2492223
3224,三顧,29,202209,2022/11/14,-0.43,-0.54,10.31,-8.81,-3.9,,4.55,19.12,0.19,3579211,586538,2992673
3226,至寶電,05,202209,2022/11/11,3.47,5.58,26.3,6.39,17.16,,3.27,19.91,5.95,2164784,711348,1453436
3227,原相,24,202209,2022/11/8,6.12,-0.83,51.13,-20.66,59.29,,51.12,71.79,3.28,11347563,2321048,9026515
3228,金麗科,24,202209,2022/10/26,-1.59,-1.83,60.03,-37.9,-20.79,,67.72,97.93,1.22,851778,103960,747818
3229,晟鈦,28,202209,2022/11/10,-0.44,-0.96,1.88,-8.77,-2.28,,0.24,10.65,-0.25,987530,327790,659740
3230,錦明,26,202209,2022/11/10,-1.48,-4.06,-0.42,-20.77,-14.32,,1.02,20.18,-1.69,1876260,1029502,846758
3231,緯創,25,202209,2022/11/4,1.63,4.96,7.15,2.73,2.45,,2.59,4.41,3.31,475600257,360817969,114782288
3232,昱捷,29,202209,2022/11/10,-1.13,-4.03,5.01,-3.88,-4.22,,0.46,8.88,0.41,1541474,1045067,496407
3234,光環,27,202209,2022/11/10,-0.37,-1.02,27.6,-8.23,-3.61,,21.58,36.01,-0.41,1613140,797489,815651
3236,千如,28,202209,2022/11/3,2.63,5.88,22.37,8.27,9.73,,3.4,14.1,1.96,3194913,1757057,1437856
3252,海灣,16,202209,2022/11/11,0.46,0.65,41.25,14.02,4.76,,0,27.22,1.04,4000800,1991099,2009701
3257,虹冠電,24,202209,2022/10/31,0.39,0.42,45,-2.91,6.22,,35.5,47.92,2.51,1601803,112358,1489445
3259,鑫創,24,202209,2022/11/3,-4.94,-5.91,25.52,-41.63,-38.87,,38.55,67.15,-1.18,706494,136874,569620
3260,威剛,24,202209,2022/11/11,0.7,2.54,12.32,2.05,1.93,,1.85,10.27,4.88,35092452,22426177,12666275
3264,欣銓,24,202209,2022/10/27,4.02,7.6,43.97,32.96,28.4,,3.59,11.01,7.03,29775461,14219037,15556424
3265,台星科,24,202209,2022/10/31,3.38,4.43,33.65,27.31,25.58,,0.35,6.34,6.63,7458559,1654480,5804079
3266,昇陽,14,202209,2022/11/8,0.02,0,19.88,-4.34,-1.57,,0.48,24.22,0.34,14334313,8516995,5817318
3268,海德威,24,202209,2022/11/10,2.95,5.54,7.6,0.56,11.33,,1.4,7.04,2.32,996900,457823,539077
3272,東碩,25,202209,2022/11/3,3.31,12.59,15.13,9.36,7.57,,1.48,5.76,1.51,7097728,5248731,1848997
3276,宇環,28,202209,2022/11/7,-0.16,-0.39,-3.94,-10.71,-1.88,,0,6.78,1.11,1684053,741113,942940
3284,太普高,20,202209,2022/11/10,1.77,3.36,24.96,14.49,10.56,,0.28,10.48,0.08,1626383,642927,983456
3285,微端,31,202209,2022/11/10,-0.5,-1.01,9.5,-14.02,-2.49,,2.22,23.53,-0.58,992110,399304,592806
3287,廣寰科,25,202209,2022/11/10,2,4.25,28.04,3.69,11.03,,1.61,24.35,1.23,701890,135083,566807
3288,點晶,28,202209,2022/11/14,1.2,2.34,66.53,20.02,6.7,,22.24,46.5,-2.1,234481,134259,100222
3289,宜特,31,202209,2022/11/8,1.88,3.85,31.1,13.31,13.46,,3.38,17.79,4.47,7557321,4170224,3387097
3290,東浦,28,202209,2022/11/11,2.63,5.29,25.57,10.9,14.14,,2.53,14.67,1.06,3178138,1667832,1510306
3293,鈊象,32,202209,2022/11/4,11.01,17.57,95.92,49.79,49.96,,23.32,46.14,37.81,11881675,2678585,9203090
3294,英濟,28,202209,2022/11/11,1.08,2.2,14.75,4.98,3.47,,2.29,9.76,-1.02,5610797,3302393,2308404
3296,勝德,28,202209,2022/11/10,1.17,1.83,15.32,-1.55,3.62,,3.63,16.87,-1.2,2777724,1466781,1310943
3297,杭特,26,202209,2022/11/10,1.74,3.34,33.8,-0.94,24.01,,19.06,34.74,0.94,884607,293615,590992
3303,岱稜,31,202209,2022/11/10,2.34,4.16,25.84,8.75,10.8,,2.78,17.09,3.63,3315589,1374331,1941258
3305,昇貿,31,202209,2022/11/11,0.76,1.18,7.06,0.98,2.84,,1.07,6.08,3.85,8274092,3485784,4788308
3306,鼎天,27,202209,2022/11/7,0.01,0,10.13,-4.45,0.04,,8.95,14.7,0.66,1916666,386166,1530500
3308,聯德,28,202209,2022/11/14,1.31,2.62,7.98,-8.38,28.92,,2.04,16.36,0.48,1501143,830863,670280
3310,佳穎,28,202209,2022/11/14,0.83,3.2,19.35,6.39,11.69,,2.49,12.96,2.13,5915888,4541330,1374558
3311,閎暉,27,202209,2022/11/2,1.03,1.55,17.57,6.51,6.31,,2.01,11.06,1.72,3310985,735126,2575859
3312,弘憶股,29,202209,2022/11/14,1.37,4.37,4.86,2.14,2.02,,0.09,2.72,2.53,8425753,5852959,2572794
3313,斐成,20,202209,2023/11/10,-3.2,0.39,0.24,-396.21,-2018.97,,0,396.45,-0.17,1605975,556784,1049191
3317,尼克森,24,202209,2022/11/4,3.07,3.34,31.64,12.35,18.88,,7.73,19.29,7.89,3438448,794670,2643778
3321,同泰,28,202209,2022/10/24,-3.03,-7.9,-14.63,-33.79,-19.95,,4.36,19.16,-0.57,1936307,1135887,800420
3322,建舜電,28,202209,2022/11/9,3.55,7.15,19.92,8.69,10.79,,2.8,11.23,1.83,2649783,1275320,1374463
3323,加百裕,25,202209,2022/11/4,1.74,5.05,11.21,3.64,4.21,,2.26,7.57,3.78,8318291,5690843,2627448
3324,雙鴻,31,202209,2022/11/4,3.61,7.98,20.63,8.09,12.69,,5.15,12.55,16.8,11866618,6285359,5581259
